GeoFIPS,GeoName,Region,LineCode,Description,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""23000""",Maine,1,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,6937.8,7124.7,6992.6,7359.2,7624.3,7611.4,8225.3,8867.1,9226.6,8552.4,8623.7,9513.8,9897.2,9690.4,10388.1,11048.4,11463.9,12062.1,12446.4,12653.4,12520.8
" ""23000""",Maine,1,47, Plus: Personal current transfer receipts,Millions of dollars,5622,6055.8,6461,7029.3,7489.2,8143.3,8339.2,8948.6,10324,11209.4,11331.4,11817.2,11753,11996.1,12339.6,12843,13151.2,13609.3,14389.2,15128.3,19557.4
" ""23000""",Maine,1,50, Wages and salaries,Millions of dollars,17349.7,18234.7,18896.2,19675.9,20688.8,21004.2,22062.1,23021.8,23764.4,23056.1,23332.6,23792.4,24325.1,24896,25782.1,26815,27662.4,28735.1,29933.3,31379.4,32288.8
" ""23000""",Maine,1,60, Supplements to wages and salaries,Millions of dollars,4119.4,4368.5,4593.6,4797.2,5118.5,5310.2,5708.3,5850.1,5922.9,5864.2,5936.3,5881.7,6034.1,6213.9,6392.5,6653.1,6804,7009.3,7423.2,7743.4,7953.2
" ""23000""",Maine,1,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,2724,2937.7,3196.1,3372.6,3637,3794.2,4104.3,4184.4,4210.8,4194.6,4189.7,4086.9,4183.2,4313.8,4474.5,4634.3,4772.3,4915,5251.5,5475.2,5576.7
" ""23000""",Maine,1,62,  Employer contributions for government social insurance,Millions of dollars,1395.4,1430.8,1397.6,1424.6,1481.5,1516,1604,1665.8,1712.1,1669.7,1746.6,1794.8,1850.8,1900.1,1917.9,2018.9,2031.7,2094.2,2171.7,2268.2,2376.5
" ""23000""",Maine,1,70, Proprietors' income 9/,Millions of dollars,3192.6,3511.4,3677,3788.6,3930.2,3985.4,4082.7,3643.8,3304.2,3756.6,4480.6,4497.3,4551.7,4258.4,4304.1,4481.2,4493.5,4783,4913.1,5096.2,5267.1
" ""23000""",Maine,1,71,  Farm proprietors' income,Millions of dollars,122.2,104.7,47.8,64.7,82.4,94.6,84.5,82.7,95.4,91.9,175.7,143.9,135.6,140.3,91.3,125.1,45.4,89.7,55.9,143.9,272.7
" ""23000""",Maine,1,72,  Nonfarm proprietors' income,Millions of dollars,3070.5,3406.7,3629.2,3724,3847.8,3890.8,3998.2,3561.1,3208.9,3664.7,4305,4353.4,4416.1,4118.1,4212.8,4356.1,4448.1,4693.3,4857.1,4952.3,4994.4
" ""23000""",Maine,1,7010,Total employment,Number of jobs,784039,787577,790609,794507,807625,809353,817622,828212,823517,800501,791331,794389,796903,803641,810868,816552,826727,834355,843990,842789,801781
" ""23000""",Maine,1,7020, Wage and salary employment,Number of jobs,624123,627326,626306,627164,632278,627819,632651,635466,635038,612929,607945,608840,611800,615236,619261,624810,632513,638064,644549,651834,612484
" ""23000""",Maine,1,7040, Proprietors employment,Number of jobs,159916,160251,164303,167343,175347,181534,184971,192746,188479,187572,183386,185549,185103,188405,191607,191742,194214,196291,199441,190955,189297
" ""24000""",Maryland,2,10,Personal income (millions of dollars),Millions of dollars,189023.5,199273.1,206925.3,216521.5,230980.2,243351.5,256471.5,267560.8,279622.9,277627.5,287652.4,303517.8,312175.8,311524,322438.2,337702.8,350384.4,361776.7,372196.9,381396.7,404520.7
" ""24000""",Maryland,2,11, Nonfarm personal income 1/,Millions of dollars,188616.1,198865.7,206711.2,216221.6,230547.1,242977,256166,267269.2,279213.1,277205.9,287281.7,303049.3,311563.7,310753.6,321829.8,337240,350024.5,361216.3,371871,380858.3,404061.4
" ""24000""",Maryland,2,12, Farm income 2/,Millions of dollars,407.4,407.4,214.1,300,433.1,374.5,305.6,291.6,409.8,421.6,370.7,468.4,612.1,770.5,608.4,462.7,359.9,560.4,325.9,538.4,459.4
" ""24000""",Maryland,2,20,Population (persons) 3/,Number of persons,5311034,5374691,5440389,5496269,5546935,5592379,5627367,5653408,5684965,5730388,5788784,5840241,5888375,5925197,5960064,5988528,6007014,6028186,6042153,6054954,6055802
" ""24000""",Maryland,2,30,Per capita personal income (dollars) 4/,Dollars,35591,37076,38035,39394,41641,43515,45576,47327,49186,48448,49691,51970,53016,52576,54100,56392,58329,60014,61600,62989,66799
" ""24000""",Maryland,2,35, Earnings by place of work,Millions of dollars,127177.1,135214.1,142349.4,149255.7,159794.4,168325.8,176506.1,181506.9,188435.5,189003,196501.7,205952.3,212269.3,214207.5,220091.3,231235.7,241592.3,248656.9,253847.9,258037.3,262639.5
" ""24000""",Maryland,2,36, Less: Contributions for government social insurance 5/,Millions of dollars,13591.1,14645.9,15366.5,16068.1,17263.2,18188.9,19379.3,20236.4,21009,20984.8,21767.9,20183.2,20764.4,23557.1,24139.2,25377.9,25960.4,26795.9,28064.9,28960,29360.5
" ""24000""",Maryland,2,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,6966.5,7518.1,7924,8270.4,8721.1,9273.8,9911.3,10441.4,10866.2,10880.9,11071.3,8968.8,9172.8,12108.1,12553.2,13169.3,13563.6,14151.8,14979.6,15437.9,15739.6
" ""24000""",Maryland,2,38,  Employer contributions for government social insurance,Millions of dollars,6624.6,7127.8,7442.5,7797.8,8542.1,8915,9468,9795.1,10142.8,10103.9,10696.6,11214.5,11591.6,11449,11586,12208.6,12396.8,12644.2,13085.3,13522.2,13620.9
" ""24000""",Maryland,2,42, Plus: Adjustment for residence 6/,Millions of dollars,18990.1,19867.5,20232.7,21098.1,22545.8,23607.4,22949.1,23614.6,23076.6,23232.2,23631.4,23278.4,22941,22903,22088.1,22416.9,22488.8,23070.2,24626.4,26530.8,26731.8
" ""24000""",Maryland,2,45, Equals: Net earnings by place of residence,Millions of dollars,132576.1,140435.7,147215.6,154285.8,165077,173744.3,180075.9,184885.1,190503.1,191250.5,198365.2,209047.4,214445.9,213553.3,218040.2,228274.7,238120.7,244931.2,250409.5,255608,260010.8
" ""24000""",Maryland,2,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,38201.5,38960.8,38359.9,39253.3,41908.4,43623.3,49358.3,53321.7,55688,50361.2,50093.4,54115.6,56961.8,55755.5,59580.4,62853.4,63298.6,66872.5,69274.7,70768.8,70042.8
" ""24000""",Maryland,2,47, Plus: Personal current transfer receipts,Millions of dollars,18246,19876.6,21349.7,22982.5,23994.8,25983.8,27037.3,29354.1,33431.8,36015.8,39193.9,40354.7,40768.1,42215.2,44817.6,46574.6,48965,49973,52512.6,55019.9,74467.1
" ""24000""",Maryland,2,50, Wages and salaries,Millions of dollars,94526.5,99865.7,104280.4,108724.5,115067.3,121409.9,128331.3,134318.7,137461.1,136268.1,139248.2,144310.9,148855.8,150129.4,155246.2,162493.5,167576.2,173621.1,179640.6,186245.5,189437.2
" ""24000""",Maryland,2,60, Supplements to wages and salaries,Millions of dollars,20095.7,21055.1,22740.8,24284.8,26370.5,28169.6,28874.1,30158.5,31388.5,32872.3,34171.3,36044.5,35940.7,37290.8,38777.6,39843.8,41113.8,41955.2,43525.8,44530.5,44693.5
" ""24000""",Maryland,2,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,13471.1,13927.3,15298.3,16487.1,17828.4,19254.6,19406.1,20363.5,21245.6,22768.4,23474.7,24830.1,24349.1,25841.8,27191.5,27635.2,28717,29311.1,30440.5,31008.4,31072.6
" ""24000""",Maryland,2,62,  Employer contributions for government social insurance,Millions of dollars,6624.6,7127.8,7442.5,7797.8,8542.1,8915,9468,9795.1,10142.8,10103.9,10696.6,11214.5,11591.6,11449,11586,12208.6,12396.8,12644.2,13085.3,13522.2,13620.9
" ""24000""",Maryland,2,70, Proprietors' income 9/,Millions of dollars,12554.9,14293.4,15328.2,16246.4,18356.6,18746.2,19300.7,17029.7,19586,19862.6,23082.3,25596.8,27472.7,26787.2,26067.5,28898.4,32902.3,33080.6,30681.5,27261.2,28508.8
" ""24000""",Maryland,2,71,  Farm proprietors' income,Millions of dollars,280.6,275.2,48.4,151.4,287.4,256.4,172.9,136.1,265.4,282.9,238.1,352.8,446.6,603.2,430.1,317.6,192.8,363.6,141.1,389.3,313.4
" ""24000""",Maryland,2,72,  Nonfarm proprietors' income,Millions of dollars,12274.3,14018.2,15279.8,16095,18069.3,18489.8,19127.8,16893.6,19320.6,19579.6,22844.1,25244.1,27026.1,26184,25637.4,28580.8,32709.5,32717,30540.5,26871.8,28195.4
" ""24000""",Maryland,2,7010,Total employment,Number of jobs,3092125,3119857,3156648,3191309,3247756,3310820,3378396,3440607,3430882,3359485,3345423,3394831,3438880,3493921,3537654,3602936,3659061,3695331,3750678,3742829,3536398
" ""24000""",Maryland,2,7020, Wage and salary employment,Number of jobs,2581832,2595859,2616683,2620444,2643093,2673393,2708827,2725907,2714463,2633448,2622550,2647062,2683738,2702351,2727240,2766847,2806521,2832430,2858858,2879035,2689103
" ""24000""",Maryland,2,7040, Proprietors employment,Number of jobs,510293,523998,539965,570865,604663,637427,669569,714700,716419,726037,722873,747769,755142,791570,810414,836089,852540,862901,891820,863794,847295
" ""25000""",Massachusetts,1,10,Personal income (millions of dollars),Millions of dollars,245502.5,255086.8,253738.7,258616.7,271926.8,284122.5,306081.9,322126,335157.2,330909.7,347492.1,363396.4,379267.8,382611.1,401832.5,428228.9,444184.1,463599.9,486203.9,506614.2,540855.3
" ""25000""",Massachusetts,1,11, Nonfarm personal income 1/,Millions of dollars,245377.7,254984.3,253615.5,258493.9,271788.6,284004.7,305960,322006.5,334978.5,330758.7,347339.9,363241.5,379053,382418.5,401696.8,428111.3,444077.2,463498.9,486124.7,506493.4,540689.7
" ""25000""",Massachusetts,1,12, Farm income 2/,Millions of dollars,124.8,102.5,123.1,122.9,138.2,117.8,122,119.5,178.7,151,152.3,154.9,214.8,192.5,135.7,117.6,106.9,101,79.2,120.8,165.5
" ""25000""",Massachusetts,1,20,Population (persons) 3/,Number of persons,6361104,6397634,6417206,6422565,6412281,6403290,6410084,6431559,6468967,6517613,6566440,6614218,6664269,6715158,6764864,6797484,6827280,6863560,6885720,6894883,6893574
" ""25000""",Massachusetts,1,30,Per capita personal income (dollars) 4/,Dollars,38594,39872,39540,40267,42407,44371,47750,50085,51810,50772,52919,54942,56911,56977,59400,62998,65060,67545,70610,73477,78458
" ""25000""",Massachusetts,1,35, Earnings by place of work,Millions of dollars,196653.7,203141.1,201989,204878.1,218075.6,224483,237072.2,248612,254459.4,252410.1,267178.5,275868.9,285943.6,293292.7,304221,321894.4,332925.9,349761.9,367869.1,387164.9,389021.5
" ""25000""",Massachusetts,1,36, Less: Contributions for government social insurance 5/,Millions of dollars,20252.9,20769.1,20728.8,20950.9,22740.7,23801.4,24663,25846.4,26683.5,26302.2,26859,25046.1,25913.6,30058.3,31528.2,32705.9,33827.6,35521.3,37367.7,39513,39788.9
" ""25000""",Massachusetts,1,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,10311.3,10555,10632.4,10776.6,11346.6,11908.7,12472.8,13196.8,13673.4,13443.1,13688.3,11224.7,11593.1,15478.5,16331.7,17198,17819.3,18720.6,19727.2,20838.5,21062.5
" ""25000""",Massachusetts,1,38,  Employer contributions for government social insurance,Millions of dollars,9941.6,10214,10096.4,10174.3,11394.1,11892.6,12190.3,12649.6,13010,12859.1,13170.7,13821.5,14320.5,14579.8,15196.5,15507.9,16008.4,16800.7,17640.4,18674.5,18726.5
" ""25000""",Massachusetts,1,42, Plus: Adjustment for residence 6/,Millions of dollars,-5049.9,-5196.8,-5088.2,-5091,-5588.4,-5426.4,-5697.1,-6110.6,-6077.7,-5472.4,-5996.5,-6648.9,-7380.1,-7341.5,-6940.1,-7751,-8306.4,-8847.8,-9678.9,-10896.9,-10690.5
" ""25000""",Massachusetts,1,45, Equals: Net earnings by place of residence,Millions of dollars,171350.9,177175.2,176172,178836.2,189746.4,195255.3,206712,216655,221698.3,220635.6,234323,244173.8,252649.9,255892.9,265752.7,281437.5,290791.9,305392.8,320822.6,336755.1,338542.1
" ""25000""",Massachusetts,1,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,46267.4,47428.6,44484.5,44832.6,45816.2,49807.3,58437.2,62843.7,64787.5,56956.6,57024.5,62816.4,69847.3,69391.2,76964.1,83167,87270.9,91102,95084.5,97606.6,96771.1
" ""25000""",Massachusetts,1,47, Plus: Personal current transfer receipts,Millions of dollars,27884.2,30483,33082.3,34947.9,36364.2,39059.9,40932.7,42627.2,48671.4,53317.5,56144.7,56406.1,56770.7,57327,59115.7,63624.5,66121.4,67105.1,70296.9,72252.6,105542.1
" ""25000""",Massachusetts,1,50, Wages and salaries,Millions of dollars,149369.7,151752.1,148692.4,150527.8,158670.7,163383,172745,184209.8,189831.9,181837.5,187421.1,195638.3,203708.7,209944.6,221938.4,235501,242747.3,255133.8,268131.5,282282.2,285365.2
" ""25000""",Massachusetts,1,60, Supplements to wages and salaries,Millions of dollars,28326.6,29329.8,30087.1,30987.3,33853.4,35554.9,36698.1,38843.3,40256.8,39632.6,42077.6,44681.9,46298.6,47417.4,47974.7,50586,51266.5,53969.8,57540.1,59603,58842.7
" ""25000""",Massachusetts,1,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,18385,19115.8,19990.7,20813,22459.3,23662.3,24507.8,26193.7,27246.8,26773.6,28907,30860.4,31978.1,32837.5,32778.2,35078.2,35258.2,37169.1,39899.7,40928.5,40116.2
" ""25000""",Massachusetts,1,62,  Employer contributions for government social insurance,Millions of dollars,9941.6,10214,10096.4,10174.3,11394.1,11892.6,12190.3,12649.6,13010,12859.1,13170.7,13821.5,14320.5,14579.8,15196.5,15507.9,16008.4,16800.7,17640.4,18674.5,18726.5
" ""25000""",Massachusetts,1,70, Proprietors' income 9/,Millions of dollars,18957.4,22059.2,23209.5,23363.1,25551.4,25545.1,27629.1,25558.9,24370.7,30940,37679.8,35548.8,35936.2,35930.8,34307.9,35807.4,38912.1,40658.3,42197.5,45279.7,44813.6
" ""25000""",Massachusetts,1,71,  Farm proprietors' income,Millions of dollars,23.8,-1.4,-5.4,6.6,25,26,19.4,-1.1,66.2,42.6,49.3,64.6,66.8,41.1,-25.2,-13.6,-42.2,-22.3,-37.7,26,72.3
" ""25000""",Massachusetts,1,72,  Nonfarm proprietors' income,Millions of dollars,18933.7,22060.6,23214.9,23356.5,25526.4,25519.1,27609.7,25560,24304.5,30897.4,37630.5,35484.1,35869.4,35889.6,34333.2,35821,38954.3,40680.7,42235.3,45253.8,44741.3
" ""25000""",Massachusetts,1,7010,Total employment,Number of jobs,4070320,4075959,4021589,3991991,4028638,4071326,4110415,4202942,4215669,4115997,4115539,4175311,4253327,4353568,4447626,4631417,4709797,4778424,4854672,4873148,4522091
" ""25000""",Massachusetts,1,7020, Wage and salary employment,Number of jobs,3451675,3455268,3386304,3327200,3316178,3328633,3358714,3401308,3406484,3292543,3300874,3338324,3420747,3474851,3540699,3610339,3674543,3724239,3777986,3830299,3509394
" ""25000""",Massachusetts,1,7040, Proprietors employment,Number of jobs,618645,620691,635285,664791,712460,742693,751701,801634,809185,823454,814665,836987,832580,878717,906927,1021078,1035254,1054185,1076686,1042849,1012697
" ""26000""",Michigan,3,10,Personal income (millions of dollars),Millions of dollars,302000.6,307220.9,306502.9,314078.2,323456.7,331142.6,339338.4,349331.5,357779.8,339695,353316.3,373861.3,389544.1,393576.8,411019.8,433688.6,446030.2,458756.7,476476.8,492022.2,530808.6
" ""26000""",Michigan,3,11, Nonfarm personal income 1/,Millions of dollars,301436.2,306697.4,305937.3,313400.4,322338.7,330131.3,338234.3,348141.9,356440.3,338864.9,351946.3,371279,387955.5,391467.1,409720.3,432642.7,445184.5,457783.4,475509.6,491122.3,528583.6
" ""26000""",Michigan,3,12, Farm income 2/,Millions of dollars,564.4,523.5,565.5,677.8,1118,1011.4,1104,1189.6,1339.5,830.1,1370,2582.3,1588.7,2109.6,1299.5,1045.9,845.8,973.3,967.3,900,2224.9
" ""26000""",Michigan,3,20,Population (persons) 3/,Number of persons,9952450,9991120,10015710,10041152,10055315,10051137,10036081,10001284,9946889,9901591,9877597,9883053,9898289,9914802,9932033,9934483,9954117,9976752,9987286,9984795,9966555
" ""26000""",Michigan,3,30,Per capita personal income (dollars) 4/,Dollars,30344,30749,30602,31279,32168,32946,33812,34929,35969,34307,35769,37829,39355,39696,41383,43655,44809,45983,47708,49277,53259
" ""26000""",Michigan,3,35, Earnings by place of work,Millions of dollars,235948.7,237795.1,238199.6,242129.1,248091.9,251173.6,253362.7,254870.2,251908.3,232692.3,240728.2,252855,263953.4,271224,280137.3,293835.3,302783.2,316803.7,328347,336844.4,333330.8
" ""26000""",Michigan,3,36, Less: Contributions for government social insurance 5/,Millions of dollars,26849.4,26634,26921.8,27308.2,28276.6,29161.8,29854.4,30218.8,30252.5,28273.6,28641.1,26597.9,27730.2,32214.5,33286.2,34703.4,35678.8,37102.4,39002.5,40117.4,39989.7
" ""26000""",Michigan,3,37,  Employee and self-employed contributions for government social insurance,Millions of dollars,13336.6,13380.8,13663,13819.3,14294.5,14806.3,15256.3,15532.9,15666.2,14774.9,14985.1,12358.1,12806.7,16876.3,17622.4,18447.3,19151.4,20026,21252.2,21938.4,22062.1
" ""26000""",Michigan,3,38,  Employer contributions for government social insurance,Millions of dollars,13512.8,13253.2,13258.9,13488.9,13982.1,14355.5,14598.1,14685.9,14586.4,13498.7,13655.9,14239.8,14923.4,15338.2,15663.8,16256.1,16527.5,17076.4,17750.3,18179,17927.6
" ""26000""",Michigan,3,42, Plus: Adjustment for residence 6/,Millions of dollars,1098.1,1188.6,1216.9,1272.2,1368.5,1444.7,1630.7,1676.8,1682.1,1516.9,1579.3,1727.4,1911.4,1918.7,2074.9,2130.3,2264.6,2319.5,2530.2,2519.3,2470.6
" ""26000""",Michigan,3,45, Equals: Net earnings by place of residence,Millions of dollars,210197.3,212349.7,212494.7,216093.2,221183.8,223456.5,225138.9,226328.2,223337.9,205935.7,213666.5,227984.5,238134.6,240928.2,248926.1,261262.1,269369,282020.8,291874.7,299246.3,295811.6
" ""26000""",Michigan,3,46," Plus: Dividends, interest, and rent 7/",Millions of dollars,52760,51396.3,48945.4,50684.3,52955.9,55237.3,58206.5,61761.6,64729.9,56337.9,56965,63335.2,69280.9,69263.4,75660.5,80950.5,83028.9,82973.4,86400.8,89034.4,88455.5
" ""26000""",Michigan,3,47, Plus: Personal current transfer receipts,Millions of dollars,39043.2,43474.9,45062.8,47300.7,49316.9,52448.9,55993,61241.7,69712,77421.5,82684.9,82541.5,82128.7,83385.2,86433.3,91475.9,93632.4,93762.6,98201.3,103741.5,146541.4
" ""26000""",Michigan,3,50, Wages and salaries,Millions of dollars,174162.4,171959.3,172325.7,175569.8,179139.7,182331.3,183864.1,186808.2,185467.3,170005.6,172681.3,181927,189590.6,194929.4,204256.8,214646.9,222692.7,232050.2,240649.5,246972.6,242644.1
" ""26000""",Michigan,3,60, Supplements to wages and salaries,Millions of dollars,40567.1,41536.4,42017.4,43169.9,45604,47281,47577.7,47513.1,46842.2,44986,45908.1,46212.8,46449.5,47009.1,47309.1,50184.7,51228.8,53944.2,56773.1,57861.9,56190.9
" ""26000""",Michigan,3,61,  Employer contributions for employee pension and insurance funds 8/,Millions of dollars,27054.3,28283.2,28758.5,29680.9,31621.9,32925.5,32979.6,32827.2,32255.9,31487.2,32252.1,31973,31526.1,31670.9,31645.3,33928.6,34701.4,36867.8,39022.8,39682.9,38263.3
" ""26000""",Michigan,3,62,  Employer contributions for government social insurance,Millions of dollars,13512.8,13253.2,13258.9,13488.9,13982.1,14355.5,14598.1,14685.9,14586.4,13498.7,13655.9,14239.8,14923.4,15338.2,15663.8,16256.1,16527.5,17076.4,17750.3,18179,17927.6
" ""26000""",Michigan,3,70, Proprietors' income 9/,Millions of dollars,21219.2,24299.3,23856.6,23389.5,23348.2,21561.2,21920.8,20548.9,19598.8,17700.7,22138.8,24715.2,27913.2,29285.5,28571.5,29003.7,28861.7,30809.3,30924.5,32009.9,34495.8
" ""26000""",Michigan,3,71,  Farm proprietors' income,Millions of dollars,-6.9,-29,-28.4,187.8,562.8,508.3,609.8,452.6,738.3,200.6,882.7,1961.5,786.4,1362.8,421.8,177.5,-135.3,157,104.8,19.2,1530.1
" ""26000""",Michigan,3,72,  Nonfarm proprietors' income,Millions of dollars,21226.1,24328.4,23885,23201.7,22785.4,21052.9,21311,20096.3,18860.5,17500.1,21256.1,22753.7,27126.8,27922.7,28149.7,28826.2,28997,30652.3,30819.7,31990.6,32965.7
" ""26000""",Michigan,3,7010,Total employment,Number of jobs,5621494,5526201,5466159,5441706,5467568,5491738,5457450,5457408,5337644,5046501,5038194,5165348,5234473,5323762,5412041,5501549,5575782,5631306,5714498,5713451,5266334
" ""26000""",Michigan,3,7020, Wage and salary employment,Number of jobs,4781618,4668086,4584913,4515471,4496353,4480377,4418188,4363103,4245510,3944323,3936587,4026177,4101235,4179314,4254618,4327948,4403966,4447609,4499323,4519329,4129357
" ""26000""",Michigan,3,7040, Proprietors employment,Number of jobs,839876,858115,881246,926235,971215,1011361,1039262,1094305,1092134,1102178,1101607,1139171,1133238,1144448,1157423,1173601,1171816,1183697,1215175,1194122,1136977
